scheme_code,scheme_name,nav_date,nav_value
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-06,141.8797
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-07,144.7112
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-08,145.9317
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-11,146.1035
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-12,145.2377
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-13,143.8285
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-14,144.5584
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-15,143.7799
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-18,144.0537
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-19,140.8137
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-20,139.9607
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-21,139.8195
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-22,141.4853
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-25,139.9618
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-26,137.5083
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-27,138.2833
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-28,138.2185
118778,DSP Top 100 Equity Fund Direct Growth,2024-11-29,135.4038
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-02,132.7274
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-03,131.737
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-04,131.6441
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-05,133.8783
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-06,132.1815
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-09,133.0758
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-10,129.9844
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-11,130.5864
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-12,132.9865
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-13,133.2525
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-16,132.2241
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-17,134.2194
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-18,134.8216
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-19,135.1105
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-20,133.501
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-23,134.1238
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-24,133.062
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-25,133.5992
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-26,133.7171
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-27,135.4968
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-30,134.6009
118778,DSP Top 100 Equity Fund Direct Growth,2024-12-31,134.4
119364,Franklin India Bluechip Fund Direct Growth,2019-01-01,49.5035
119364,Franklin India Bluechip Fund Direct Growth,2019-01-02,49.4916
119364,Franklin India Bluechip Fund Direct Growth,2019-01-03,48.723
119364,Franklin India Bluechip Fund Direct Growth,2019-01-04,47.6083
119364,Franklin India Bluechip Fund Direct Growth,2019-01-07,46.9777
119364,Franklin India Bluechip Fund Direct Growth,2019-01-08,48.3408
119364,Franklin India Bluechip Fund Direct Growth,2019-01-09,48.7745
119364,Franklin India Bluechip Fund Direct Growth,2019-01-10,48.8996
119364,Franklin India Bluechip Fund Direct Growth,2019-01-11,48.8076
119364,Franklin India Bluechip Fund Direct Growth,2019-01-14,48.6774
119364,Franklin India Bluechip Fund Direct Growth,2019-01-15,49.3738
119364,Franklin India Bluechip Fund Direct Growth,2019-01-16,49.0979
119364,Franklin India Bluechip Fund Direct Growth,2019-01-17,49.4526
119364,Franklin India Bluechip Fund Direct Growth,2019-01-18,49.2606
119364,Franklin India Bluechip Fund Direct Growth,2019-01-21,50.4223
119364,Franklin India Bluechip Fund Direct Growth,2019-01-22,50.8865
119364,Franklin India Bluechip Fund Direct Growth,2019-01-23,51.6624
119364,Franklin India Bluechip Fund Direct Growth,2019-01-24,51.3156
119364,Franklin India Bluechip Fund Direct Growth,2019-01-25,51.9826
119364,Franklin India Bluechip Fund Direct Growth,2019-01-28,51.8032
119364,Franklin India Bluechip Fund Direct Growth,2019-01-29,51.8871
119364,Franklin India Bluechip Fund Direct Growth,2019-01-30,52.9207
119364,Franklin India Bluechip Fund Direct Growth,2019-01-31,52.2744
119364,Franklin India Bluechip Fund Direct Growth,2019-02-01,52.4176
119364,Franklin India Bluechip Fund Direct Growth,2019-02-04,52.7088
119364,Franklin India Bluechip Fund Direct Growth,2019-02-05,53.0535
119364,Franklin India Bluechip Fund Direct Growth,2019-02-06,52.7825
119364,Franklin India Bluechip Fund Direct Growth,2019-02-07,54.1197
119364,Franklin India Bluechip Fund Direct Growth,2019-02-08,53.295
119364,Franklin India Bluechip Fund Direct Growth,2019-02-11,54.244
119364,Franklin India Bluechip Fund Direct Growth,2019-02-12,55.0512
119364,Franklin India Bluechip Fund Direct Growth,2019-02-13,56.3234
119364,Franklin India Bluechip Fund Direct Growth,2019-02-14,55.2669
119364,Franklin India Bluechip Fund Direct Growth,2019-02-15,54.7073
119364,Franklin India Bluechip Fund Direct Growth,2019-02-18,55.7031
119364,Franklin India Bluechip Fund Direct Growth,2019-02-19,54.4651
119364,Franklin India Bluechip Fund Direct Growth,2019-02-20,53.4315
119364,Franklin India Bluechip Fund Direct Growth,2019-02-21,53.1345
119364,Franklin India Bluechip Fund Direct Growth,2019-02-22,53.2728
119364,Franklin India Bluechip Fund Direct Growth,2019-02-25,54.3067
119364,Franklin India Bluechip Fund Direct Growth,2019-02-26,54.2022
119364,Franklin India Bluechip Fund Direct Growth,2019-02-27,53.8229
119364,Franklin India Bluechip Fund Direct Growth,2019-02-28,54.0401
119364,Franklin India Bluechip Fund Direct Growth,2019-03-01,54.3609
119364,Franklin India Bluechip Fund Direct Growth,2019-03-04,54.665
119364,Franklin India Bluechip Fund Direct Growth,2019-03-05,54.5647
119364,Franklin India Bluechip Fund Direct Growth,2019-03-06,53.3009
119364,Franklin India Bluechip Fund Direct Growth,2019-03-07,52.73
119364,Franklin India Bluechip Fund Direct Growth,2019-03-08,53.6445
119364,Franklin India Bluechip Fund Direct Growth,2019-03-11,53.781
119364,Franklin India Bluechip Fund Direct Growth,2019-03-12,53.589
119364,Franklin India Bluechip Fund Direct Growth,2019-03-13,54.3241
119364,Franklin India Bluechip Fund Direct Growth,2019-03-14,53.6037
119364,Franklin India Bluechip Fund Direct Growth,2019-03-15,53.4748
119364,Franklin India Bluechip Fund Direct Growth,2019-03-18,53.5793
119364,Franklin India Bluechip Fund Direct Growth,2019-03-19,53.3116
119364,Franklin India Bluechip Fund Direct Growth,2019-03-20,53.392
119364,Franklin India Bluechip Fund Direct Growth,2019-03-21,53.2878
119364,Franklin India Bluechip Fund Direct Growth,2019-03-22,52.4089
119364,Franklin India Bluechip Fund Direct Growth,2019-03-25,52.5388
119364,Franklin India Bluechip Fund Direct Growth,2019-03-26,51.7171
119364,Franklin India Bluechip Fund Direct Growth,2019-03-27,51.8354
119364,Franklin India Bluechip Fund Direct Growth,2019-03-28,52.7057
119364,Franklin India Bluechip Fund Direct Growth,2019-03-29,52.5438
119364,Franklin India Bluechip Fund Direct Growth,2019-04-01,51.8209
119364,Franklin India Bluechip Fund Direct Growth,2019-04-02,51.7574
119364,Franklin India Bluechip Fund Direct Growth,2019-04-03,51.2562
119364,Franklin India Bluechip Fund Direct Growth,2019-04-04,51.6373
119364,Franklin India Bluechip Fund Direct Growth,2019-04-05,51.5611
119364,Franklin India Bluechip Fund Direct Growth,2019-04-08,52.6344
119364,Franklin India Bluechip Fund Direct Growth,2019-04-09,53.3848
119364,Franklin India Bluechip Fund Direct Growth,2019-04-10,53.3027
119364,Franklin India Bluechip Fund Direct Growth,2019-04-11,53.7764
119364,Franklin India Bluechip Fund Direct Growth,2019-04-12,53.5388
119364,Franklin India Bluechip Fund Direct Growth,2019-04-15,53.5767
119364,Franklin India Bluechip Fund Direct Growth,2019-04-16,53.3604
119364,Franklin India Bluechip Fund Direct Growth,2019-04-17,53.8672
119364,Franklin India Bluechip Fund Direct Growth,2019-04-18,54.8096
119364,Franklin India Bluechip Fund Direct Growth,2019-04-19,55.3514
119364,Franklin India Bluechip Fund Direct Growth,2019-04-22,55.9803
119364,Franklin India Bluechip Fund Direct Growth,2019-04-23,56.6172
119364,Franklin India Bluechip Fund Direct Growth,2019-04-24,57.0087
119364,Franklin India Bluechip Fund Direct Growth,2019-04-25,56.2464
119364,Franklin India Bluechip Fund Direct Growth,2019-04-26,57.4114
119364,Franklin India Bluechip Fund Direct Growth,2019-04-29,58.6717
119364,Franklin India Bluechip Fund Direct Growth,2019-04-30,58.5247
119364,Franklin India Bluechip Fund Direct Growth,2019-05-01,58.2819
119364,Franklin India Bluechip Fund Direct Growth,2019-05-02,58.7277
119364,Franklin India Bluechip Fund Direct Growth,2019-05-03,59.1335
119364,Franklin India Bluechip Fund Direct Growth,2019-05-06,59.0079
119364,Franklin India Bluechip Fund Direct Growth,2019-05-07,58.1405
119364,Franklin India Bluechip Fund Direct Growth,2019-05-08,58.3712
119364,Franklin India Bluechip Fund Direct Growth,2019-05-09,58.775
119364,Franklin India Bluechip Fund Direct Growth,2019-05-10,59.3045
119364,Franklin India Bluechip Fund Direct Growth,2019-05-13,59.5709
119364,Franklin India Bluechip Fund Direct Growth,2019-05-14,59.3949
119364,Franklin India Bluechip Fund Direct Growth,2019-05-15,60.1212
119364,Franklin India Bluechip Fund Direct Growth,2019-05-16,60.1868
119364,Franklin India Bluechip Fund Direct Growth,2019-05-17,59.869
119364,Franklin India Bluechip Fund Direct Growth,2019-05-20,59.7572
119364,Franklin India Bluechip Fund Direct Growth,2019-05-21,58.5231
119364,Franklin India Bluechip Fund Direct Growth,2019-05-22,58.4127
119364,Franklin India Bluechip Fund Direct Growth,2019-05-23,58.9128
119364,Franklin India Bluechip Fund Direct Growth,2019-05-24,59.1707
119364,Franklin India Bluechip Fund Direct Growth,2019-05-27,60.2682
119364,Franklin India Bluechip Fund Direct Growth,2019-05-28,60.0961
119364,Franklin India Bluechip Fund Direct Growth,2019-05-29,60.4655
119364,Franklin India Bluechip Fund Direct Growth,2019-05-30,61.0589
119364,Franklin India Bluechip Fund Direct Growth,2019-05-31,62.7938
119364,Franklin India Bluechip Fund Direct Growth,2019-06-03,62.9217
119364,Franklin India Bluechip Fund Direct Growth,2019-06-04,62.1522
119364,Franklin India Bluechip Fund Direct Growth,2019-06-05,62.8032
119364,Franklin India Bluechip Fund Direct Growth,2019-06-06,64.2282
119364,Franklin India Bluechip Fund Direct Growth,2019-06-07,63.9988
119364,Franklin India Bluechip Fund Direct Growth,2019-06-10,64.664
119364,Franklin India Bluechip Fund Direct Growth,2019-06-11,65.6368
119364,Franklin India Bluechip Fund Direct Growth,2019-06-12,66.4576
119364,Franklin India Bluechip Fund Direct Growth,2019-06-13,66.5777
119364,Franklin India Bluechip Fund Direct Growth,2019-06-14,66.0396
119364,Franklin India Bluechip Fund Direct Growth,2019-06-17,65.995
119364,Franklin India Bluechip Fund Direct Growth,2019-06-18,66.378
119364,Franklin India Bluechip Fund Direct Growth,2019-06-19,67.1213
119364,Franklin India Bluechip Fund Direct Growth,2019-06-20,67.4104
119364,Franklin India Bluechip Fund Direct Growth,2019-06-21,67.1233
119364,Franklin India Bluechip Fund Direct Growth,2019-06-24,67.5908
119364,Franklin India Bluechip Fund Direct Growth,2019-06-25,68.3087
119364,Franklin India Bluechip Fund Direct Growth,2019-06-26,68.6404
119364,Franklin India Bluechip Fund Direct Growth,2019-06-27,67.9722
119364,Franklin India Bluechip Fund Direct Growth,2019-06-28,67.8446
119364,Franklin India Bluechip Fund Direct Growth,2019-07-01,68.6366
119364,Franklin India Bluechip Fund Direct Growth,2019-07-02,67.5181
119364,Franklin India Bluechip Fund Direct Growth,2019-07-03,65.8425
119364,Franklin India Bluechip Fund Direct Growth,2019-07-04,67.0538
119364,Franklin India Bluechip Fund Direct Growth,2019-07-05,67.4854
119364,Franklin India Bluechip Fund Direct Growth,2019-07-08,67.997
119364,Franklin India Bluechip Fund Direct Growth,2019-07-09,67.1387
119364,Franklin India Bluechip Fund Direct Growth,2019-07-10,67.7531
119364,Franklin India Bluechip Fund Direct Growth,2019-07-11,67.9972
119364,Franklin India Bluechip Fund Direct Growth,2019-07-12,66.7248
119364,Franklin India Bluechip Fund Direct Growth,2019-07-15,67.8853
119364,Franklin India Bluechip Fund Direct Growth,2019-07-16,68.0349
119364,Franklin India Bluechip Fund Direct Growth,2019-07-17,67.7319
119364,Franklin India Bluechip Fund Direct Growth,2019-07-18,67.445
119364,Franklin India Bluechip Fund Direct Growth,2019-07-19,65.8343
119364,Franklin India Bluechip Fund Direct Growth,2019-07-22,66.3228
119364,Franklin India Bluechip Fund Direct Growth,2019-07-23,66.5511
119364,Franklin India Bluechip Fund Direct Growth,2019-07-24,66.416
119364,Franklin India Bluechip Fund Direct Growth,2019-07-25,67.4549
119364,Franklin India Bluechip Fund Direct Growth,2019-07-26,66.355
119364,Franklin India Bluechip Fund Direct Growth,2019-07-29,65.8997
119364,Franklin India Bluechip Fund Direct Growth,2019-07-30,65.2473
119364,Franklin India Bluechip Fund Direct Growth,2019-07-31,65.0485
119364,Franklin India Bluechip Fund Direct Growth,2019-08-01,65.1207
119364,Franklin India Bluechip Fund Direct Growth,2019-08-02,65.4763
119364,Franklin India Bluechip Fund Direct Growth,2019-08-05,65.2233
119364,Franklin India Bluechip Fund Direct Growth,2019-08-06,64.5562
119364,Franklin India Bluechip Fund Direct Growth,2019-08-07,65.8817
119364,Franklin India Bluechip Fund Direct Growth,2019-08-08,67.808
119364,Franklin India Bluechip Fund Direct Growth,2019-08-09,67.945
119364,Franklin India Bluechip Fund Direct Growth,2019-08-12,67.3483
119364,Franklin India Bluechip Fund Direct Growth,2019-08-13,68.561
119364,Franklin India Bluechip Fund Direct Growth,2019-08-14,67.3912
119364,Franklin India Bluechip Fund Direct Growth,2019-08-15,67.1407
119364,Franklin India Bluechip Fund Direct Growth,2019-08-16,66.6
119364,Franklin India Bluechip Fund Direct Growth,2019-08-19,65.6933
119364,Franklin India Bluechip Fund Direct Growth,2019-08-20,65.4922
119364,Franklin India Bluechip Fund Direct Growth,2019-08-21,64.8327
119364,Franklin India Bluechip Fund Direct Growth,2019-08-22,64.862
119364,Franklin India Bluechip Fund Direct Growth,2019-08-23,64.9026
119364,Franklin India Bluechip Fund Direct Growth,2019-08-26,64.4382
119364,Franklin India Bluechip Fund Direct Growth,2019-08-27,64.171
119364,Franklin India Bluechip Fund Direct Growth,2019-08-28,64.0125
119364,Franklin India Bluechip Fund Direct Growth,2019-08-29,64.6538
119364,Franklin India Bluechip Fund Direct Growth,2019-08-30,64.558
119364,Franklin India Bluechip Fund Direct Growth,2019-09-02,65.2163
119364,Franklin India Bluechip Fund Direct Growth,2019-09-03,65.6943
119364,Franklin India Bluechip Fund Direct Growth,2019-09-04,66.1646
119364,Franklin India Bluechip Fund Direct Growth,2019-09-05,67.2863
119364,Franklin India Bluechip Fund Direct Growth,2019-09-06,66.4027
119364,Franklin India Bluechip Fund Direct Growth,2019-09-09,66.0456
119364,Franklin India Bluechip Fund Direct Growth,2019-09-10,67.4629
119364,Franklin India Bluechip Fund Direct Growth,2019-09-11,67.2748
119364,Franklin India Bluechip Fund Direct Growth,2019-09-12,65.0223
119364,Franklin India Bluechip Fund Direct Growth,2019-09-13,64.8835
119364,Franklin India Bluechip Fund Direct Growth,2019-09-16,65.008
119364,Franklin India Bluechip Fund Direct Growth,2019-09-17,62.9859
119364,Franklin India Bluechip Fund Direct Growth,2019-09-18,64.013
119364,Franklin India Bluechip Fund Direct Growth,2019-09-19,63.484
119364,Franklin India Bluechip Fund Direct Growth,2019-09-20,63.7533
119364,Franklin India Bluechip Fund Direct Growth,2019-09-23,63.5996
119364,Franklin India Bluechip Fund Direct Growth,2019-09-24,62.6354
119364,Franklin India Bluechip Fund Direct Growth,2019-09-25,61.8496
119364,Franklin India Bluechip Fund Direct Growth,2019-09-26,61.1741
119364,Franklin India Bluechip Fund Direct Growth,2019-09-27,61.9894
119364,Franklin India Bluechip Fund Direct Growth,2019-09-30,61.8983
119364,Franklin India Bluechip Fund Direct Growth,2019-10-01,61.5292
119364,Franklin India Bluechip Fund Direct Growth,2019-10-02,60.8576
119364,Franklin India Bluechip Fund Direct Growth,2019-10-03,61.7494
119364,Franklin India Bluechip Fund Direct Growth,2019-10-04,62.8529
119364,Franklin India Bluechip Fund Direct Growth,2019-10-07,63.7653
119364,Franklin India Bluechip Fund Direct Growth,2019-10-08,64.1613
119364,Franklin India Bluechip Fund Direct Growth,2019-10-09,64.4037
119364,Franklin India Bluechip Fund Direct Growth,2019-10-10,63.4833
119364,Franklin India Bluechip Fund Direct Growth,2019-10-11,63.315
119364,Franklin India Bluechip Fund Direct Growth,2019-10-14,62.8145
119364,Franklin India Bluechip Fund Direct Growth,2019-10-15,61.4573
119364,Franklin India Bluechip Fund Direct Growth,2019-10-16,62.2553
119364,Franklin India Bluechip Fund Direct Growth,2019-10-17,61.7541
119364,Franklin India Bluechip Fund Direct Growth,2019-10-18,62.6589
119364,Franklin India Bluechip Fund Direct Growth,2019-10-21,63.3407
119364,Franklin India Bluechip Fund Direct Growth,2019-10-22,63.7828
119364,Franklin India Bluechip Fund Direct Growth,2019-10-23,64.2711
119364,Franklin India Bluechip Fund Direct Growth,2019-10-24,63.8158
119364,Franklin India Bluechip Fund Direct Growth,2019-10-25,65.2577
119364,Franklin India Bluechip Fund Direct Growth,2019-10-28,65.311
119364,Franklin India Bluechip Fund Direct Growth,2019-10-29,65.5672
119364,Franklin India Bluechip Fund Direct Growth,2019-10-30,65.0762
119364,Franklin India Bluechip Fund Direct Growth,2019-10-31,64.3686
119364,Franklin India Bluechip Fund Direct Growth,2019-11-01,64.7566
119364,Franklin India Bluechip Fund Direct Growth,2019-11-04,64.945
119364,Franklin India Bluechip Fund Direct Growth,2019-11-05,64.3493
119364,Franklin India Bluechip Fund Direct Growth,2019-11-06,63.2579
119364,Franklin India Bluechip Fund Direct Growth,2019-11-07,62.3129
119364,Franklin India Bluechip Fund Direct Growth,2019-11-08,63.226
119364,Franklin India Bluechip Fund Direct Growth,2019-11-11,62.7797
119364,Franklin India Bluechip Fund Direct Growth,2019-11-12,62.5432
119364,Franklin India Bluechip Fund Direct Growth,2019-11-13,63.6504
119364,Franklin India Bluechip Fund Direct Growth,2019-11-14,62.8124
119364,Franklin India Bluechip Fund Direct Growth,2019-11-15,62.2833
119364,Franklin India Bluechip Fund Direct Growth,2019-11-18,61.7274
119364,Franklin India Bluechip Fund Direct Growth,2019-11-19,62.9445
119364,Franklin India Bluechip Fund Direct Growth,2019-11-20,64.469
119364,Franklin India Bluechip Fund Direct Growth,2019-11-21,65.0698
119364,Franklin India Bluechip Fund Direct Growth,2019-11-22,65.701
119364,Franklin India Bluechip Fund Direct Growth,2019-11-25,65.2632
119364,Franklin India Bluechip Fund Direct Growth,2019-11-26,66.8078
119364,Franklin India Bluechip Fund Direct Growth,2019-11-27,67.0425
119364,Franklin India Bluechip Fund Direct Growth,2019-11-28,67.7489
119364,Franklin India Bluechip Fund Direct Growth,2019-11-29,67.6835
119364,Franklin India Bluechip Fund Direct Growth,2019-12-02,67.4861
119364,Franklin India Bluechip Fund Direct Growth,2019-12-03,68.8531
119364,Franklin India Bluechip Fund Direct Growth,2019-12-04,69.3197
119364,Franklin India Bluechip Fund Direct Growth,2019-12-05,70.5478
119364,Franklin India Bluechip Fund Direct Growth,2019-12-06,70.7851
119364,Franklin India Bluechip Fund Direct Growth,2019-12-09,70.0857
119364,Franklin India Bluechip Fund Direct Growth,2019-12-10,69.6161
119364,Franklin India Bluechip Fund Direct Growth,2019-12-11,69.723
119364,Franklin India Bluechip Fund Direct Growth,2019-12-12,69.2198
119364,Franklin India Bluechip Fund Direct Growth,2019-12-13,68.3207
119364,Franklin India Bluechip Fund Direct Growth,2019-12-16,69.3261
119364,Franklin India Bluechip Fund Direct Growth,2019-12-17,68.8936
119364,Franklin India Bluechip Fund Direct Growth,2019-12-18,69.0286
119364,Franklin India Bluechip Fund Direct Growth,2019-12-19,69.2946
119364,Franklin India Bluechip Fund Direct Growth,2019-12-20,68.8263
119364,Franklin India Bluechip Fund Direct Growth,2019-12-23,70.0452
119364,Franklin India Bluechip Fund Direct Growth,2019-12-24,69.1272
119364,Franklin India Bluechip Fund Direct Growth,2019-12-25,69.3649
119364,Franklin India Bluechip Fund Direct Growth,2019-12-26,69.5906
119364,Franklin India Bluechip Fund Direct Growth,2019-12-27,69.5662
119364,Franklin India Bluechip Fund Direct Growth,2019-12-30,68.5044
119364,Franklin India Bluechip Fund Direct Growth,2019-12-31,69.2408
119364,Franklin India Bluechip Fund Direct Growth,2020-01-01,69.8794
119364,Franklin India Bluechip Fund Direct Growth,2020-01-02,69.3338
119364,Franklin India Bluechip Fund Direct Growth,2020-01-03,69.9433
119364,Franklin India Bluechip Fund Direct Growth,2020-01-06,70.2789
119364,Franklin India Bluechip Fund Direct Growth,2020-01-07,69.22
119364,Franklin India Bluechip Fund Direct Growth,2020-01-08,68.5314
119364,Franklin India Bluechip Fund Direct Growth,2020-01-09,69.4881
119364,Franklin India Bluechip Fund Direct Growth,2020-01-10,69.767
119364,Franklin India Bluechip Fund Direct Growth,2020-01-13,69.3155
119364,Franklin India Bluechip Fund Direct Growth,2020-01-14,68.6222
119364,Franklin India Bluechip Fund Direct Growth,2020-01-15,68.2184
119364,Franklin India Bluechip Fund Direct Growth,2020-01-16,67.875
119364,Franklin India Bluechip Fund Direct Growth,2020-01-17,67.2063
119364,Franklin India Bluechip Fund Direct Growth,2020-01-20,65.8218
119364,Franklin India Bluechip Fund Direct Growth,2020-01-21,66.742
119364,Franklin India Bluechip Fund Direct Growth,2020-01-22,67.5394
119364,Franklin India Bluechip Fund Direct Growth,2020-01-23,66.5277
119364,Franklin India Bluechip Fund Direct Growth,2020-01-24,66.6565
119364,Franklin India Bluechip Fund Direct Growth,2020-01-27,65.9548
119364,Franklin India Bluechip Fund Direct Growth,2020-01-28,65.7676
119364,Franklin India Bluechip Fund Direct Growth,2020-01-29,65.5152
119364,Franklin India Bluechip Fund Direct Growth,2020-01-30,65.1985
119364,Franklin India Bluechip Fund Direct Growth,2020-01-31,66.7851
119364,Franklin India Bluechip Fund Direct Growth,2020-02-03,66.4523
119364,Franklin India Bluechip Fund Direct Growth,2020-02-04,65.8277
119364,Franklin India Bluechip Fund Direct Growth,2020-02-05,65.245
119364,Franklin India Bluechip Fund Direct Growth,2020-02-06,66.0818
119364,Franklin India Bluechip Fund Direct Growth,2020-02-07,64.7916
119364,Franklin India Bluechip Fund Direct Growth,2020-02-10,64.2181
119364,Franklin India Bluechip Fund Direct Growth,2020-02-11,65.3523
119364,Franklin India Bluechip Fund Direct Growth,2020-02-12,65.5632
119364,Franklin India Bluechip Fund Direct Growth,2020-02-13,65.7339
119364,Franklin India Bluechip Fund Direct Growth,2020-02-14,67.4354
119364,Franklin India Bluechip Fund Direct Growth,2020-02-17,67.655
119364,Franklin India Bluechip Fund Direct Growth,2020-02-18,67.1004
119364,Franklin India Bluechip Fund Direct Growth,2020-02-19,66.8934
119364,Franklin India Bluechip Fund Direct Growth,2020-02-20,66.002
119364,Franklin India Bluechip Fund Direct Growth,2020-02-21,67.0165
119364,Franklin India Bluechip Fund Direct Growth,2020-02-24,67.4987
119364,Franklin India Bluechip Fund Direct Growth,2020-02-25,68.4297
119364,Franklin India Bluechip Fund Direct Growth,2020-02-26,69.4463
119364,Franklin India Bluechip Fund Direct Growth,2020-02-27,69.1219
119364,Franklin India Bluechip Fund Direct Growth,2020-02-28,68.359
119364,Franklin India Bluechip Fund Direct Growth,2020-03-02,68.3371
119364,Franklin India Bluechip Fund Direct Growth,2020-03-03,67.6419
119364,Franklin India Bluechip Fund Direct Growth,2020-03-04,67.7961
119364,Franklin India Bluechip Fund Direct Growth,2020-03-05,68.7375
119364,Franklin India Bluechip Fund Direct Growth,2020-03-06,68.6194
119364,Franklin India Bluechip Fund Direct Growth,2020-03-09,68.7635
119364,Franklin India Bluechip Fund Direct Growth,2020-03-10,68.7067
119364,Franklin India Bluechip Fund Direct Growth,2020-03-11,69.3891
119364,Franklin India Bluechip Fund Direct Growth,2020-03-12,68.8539
119364,Franklin India Bluechip Fund Direct Growth,2020-03-13,67.0598
119364,Franklin India Bluechip Fund Direct Growth,2020-03-16,67.4588
119364,Franklin India Bluechip Fund Direct Growth,2020-03-17,68.2787
119364,Franklin India Bluechip Fund Direct Growth,2020-03-18,68.6649
119364,Franklin India Bluechip Fund Direct Growth,2020-03-19,68.158
119364,Franklin India Bluechip Fund Direct Growth,2020-03-20,67.2501
119364,Franklin India Bluechip Fund Direct Growth,2020-03-23,67.6693
119364,Franklin India Bluechip Fund Direct Growth,2020-03-24,67.8045
119364,Franklin India Bluechip Fund Direct Growth,2020-03-25,67.7225
119364,Franklin India Bluechip Fund Direct Growth,2020-03-26,69.2239
119364,Franklin India Bluechip Fund Direct Growth,2020-03-27,68.4582
119364,Franklin India Bluechip Fund Direct Growth,2020-03-30,69.9369
119364,Franklin India Bluechip Fund Direct Growth,2020-03-31,69.9845
119364,Franklin India Bluechip Fund Direct Growth,2020-04-01,68.464
119364,Franklin India Bluechip Fund Direct Growth,2020-04-02,68.3373
119364,Franklin India Bluechip Fund Direct Growth,2020-04-03,69.1446
119364,Franklin India Bluechip Fund Direct Growth,2020-04-06,68.8625
119364,Franklin India Bluechip Fund Direct Growth,2020-04-07,67.6645
119364,Franklin India Bluechip Fund Direct Growth,2020-04-08,67.5512
119364,Franklin India Bluechip Fund Direct Growth,2020-04-09,66.8766
119364,Franklin India Bluechip Fund Direct Growth,2020-04-10,67.2914
119364,Franklin India Bluechip Fund Direct Growth,2020-04-13,67.9361
119364,Franklin India Bluechip Fund Direct Growth,2020-04-14,67.0953
119364,Franklin India Bluechip Fund Direct Growth,2020-04-15,66.5472
119364,Franklin India Bluechip Fund Direct Growth,2020-04-16,67.1714
119364,Franklin India Bluechip Fund Direct Growth,2020-04-17,66.4993
119364,Franklin India Bluechip Fund Direct Growth,2020-04-20,65.6557
119364,Franklin India Bluechip Fund Direct Growth,2020-04-21,64.7467
119364,Franklin India Bluechip Fund Direct Growth,2020-04-22,65.0397
119364,Franklin India Bluechip Fund Direct Growth,2020-04-23,65.3005
119364,Franklin India Bluechip Fund Direct Growth,2020-04-24,64.784
119364,Franklin India Bluechip Fund Direct Growth,2020-04-27,64.8074
119364,Franklin India Bluechip Fund Direct Growth,2020-04-28,66.0145
119364,Franklin India Bluechip Fund Direct Growth,2020-04-29,65.2627
119364,Franklin India Bluechip Fund Direct Growth,2020-04-30,63.7537
119364,Franklin India Bluechip Fund Direct Growth,2020-05-01,64.121
119364,Franklin India Bluechip Fund Direct Growth,2020-05-04,64.0553
119364,Franklin India Bluechip Fund Direct Growth,2020-05-05,63.5288
119364,Franklin India Bluechip Fund Direct Growth,2020-05-06,64.0449
119364,Franklin India Bluechip Fund Direct Growth,2020-05-07,64.7091
119364,Franklin India Bluechip Fund Direct Growth,2020-05-08,63.0138
119364,Franklin India Bluechip Fund Direct Growth,2020-05-11,62.5392
119364,Franklin India Bluechip Fund Direct Growth,2020-05-12,64.2972
119364,Franklin India Bluechip Fund Direct Growth,2020-05-13,64.7666
119364,Franklin India Bluechip Fund Direct Growth,2020-05-14,65.3115
119364,Franklin India Bluechip Fund Direct Growth,2020-05-15,66.2504
