transaction_id,investor_id,scheme_code,transaction_type,transaction_date,amount,nav_at_transaction,units
TXN458388,INV0101,119092,Redemption,2019-12-26,1000,150.8118,6.6308
TXN810929,INV0157,118989,Redemption,2023-09-06,10000,139.4567,71.7068
TXN260169,INV0110,119092,SIP,2022-09-10,10000,160.9019,62.1497
TXN238173,INV0053,120465,Redemption,2021-04-08,10000,91.1102,109.7572
TXN821978,INV0181,118632,Switch Out,2020-07-07,2500,60.5036,41.3199
TXN252203,INV0168,118989,Switch Out,2020-10-09,50000,64.7792,771.8527
TXN684413,INV0137,125497,Purchase,2021-01-24,500,32.0364,15.6072
TXN252591,INV0187,125497,Purchase,2022-07-29,50000,89.5547,558.318
TXN418083,INV0114,118989,SIP,2020-09-14,5000,45.5965,109.6575
TXN237935,INV0048,119092,Purchase,2021-12-29,500,84.6531,5.9065
TXN742108,INV0060,119364,Switch Out,2021-08-09,10000,136.7957,73.1017
TXN127351,INV0092,119092,Purchase,2024-05-06,25000,182.0613,137.3164
TXN987240,INV0155,118632,Switch In,2023-03-12,10000,172.7329,57.8929
TXN506281,INV0126,118632,Switch In,2020-07-17,50000,72.9546,685.3577
TXN337264,INV0009,118632,Switch In,2019-03-03,1000,52.7941,18.9415
TXN333365,INV0191,120841,Redemption,2021-04-17,5000,62.8223,79.5896
TXN560623,INV0158,120503,Switch In,2022-08-23,1000,195.0677,5.1264
TXN548324,INV0104,120465,Purchase,2023-04-08,1000,123.4107,8.103
TXN741209,INV0191,125497,Switch Out,2024-11-21,5000,61.0254,81.9331
TXN214626,INV0116,119551,Switch In,2019-06-23,10000,172.9268,57.8279
TXN663996,INV0102,119092,Purchase,2023-05-06,10000,97.1825,102.8992
TXN761282,INV0013,118778,Redemption,2022-04-07,50000,182.8678,273.4216
TXN419348,INV0199,120465,SIP,2024-03-04,5000,74.3151,67.2811
TXN408721,INV0157,118632,Purchase,2024-10-18,5000,96.8477,51.6275
TXN970206,INV0166,118632,Switch In,2020-01-06,5000,115.8411,43.1626
TXN288503,INV0200,118778,Switch Out,2020-07-08,500,181.7446,2.7511
TXN439173,INV0116,118989,Purchase,2021-01-02,5000,177.6888,28.1391
TXN847251,INV0052,120465,Switch In,2020-01-05,10000,127.6404,78.3451
TXN825318,INV0167,120841,Redemption,2020-05-21,2500,67.7018,36.9266
TXN840532,INV0116,120503,SIP,2019-12-16,500,98.5707,5.0725
TXN502744,INV0187,118778,Switch Out,2020-10-16,25000,195.8576,127.6438
TXN499095,INV0012,118989,Redemption,2022-10-04,10000,133.3214,75.0067
TXN791567,INV0039,119364,Redemption,2020-08-15,50000,162.7866,307.1506
TXN846635,INV0014,118632,Switch In,2022-06-15,50000,106.477,469.585
TXN905967,INV0115,120841,SIP,2021-01-10,25000,120.4412,207.5702
TXN312705,INV0001,120503,Switch Out,2021-11-02,1000,102.9222,9.7161
TXN621800,INV0128,119551,Switch Out,2019-01-24,5000,149.4966,33.4456
TXN349433,INV0056,119364,Switch Out,2024-05-02,5000,174.7501,28.6123
TXN563339,INV0021,120465,Switch Out,2019-01-27,5000,116.2518,43.0101
TXN391622,INV0159,119092,Switch Out,2021-04-30,10000,111.7475,89.4875
TXN255457,INV0015,119551,SIP,2019-05-31,1000,87.8487,11.3832
TXN134007,INV0171,118632,Switch Out,2022-05-07,50000,60.1064,831.8582
TXN151413,INV0028,125497,Switch In,2020-12-31,500,189.6721,2.6361
TXN398194,INV0157,118632,Switch Out,2020-12-27,25000,83.7336,298.5659
TXN707090,INV0093,120465,Purchase,2020-01-17,25000,166.1175,150.4959
TXN486473,INV0098,120841,Purchase,2023-10-17,2500,151.609,16.4898
TXN407057,INV0121,118778,Redemption,2020-05-14,500,164.456,3.0403
TXN652654,INV0106,120841,Switch Out,2021-05-09,2500,189.2506,13.21
TXN161010,INV0028,119092,Switch Out,2024-12-06,10000,135.973,73.544
TXN859246,INV0177,120503,Switch Out,2022-03-22,5000,182.6516,27.3745
TXN988980,INV0082,118989,SIP,2024-11-22,10000,58.5085,170.9153
TXN471042,INV0034,119364,Switch Out,2024-07-26,10000,136.5411,73.238
TXN762550,INV0128,118778,Switch In,2021-01-06,25000,161.2869,155.0033
TXN843007,INV0075,119364,Redemption,2019-01-07,1000,76.179,13.127
TXN587467,INV0161,120503,Purchase,2021-04-29,500,155.9281,3.2066
TXN534153,INV0012,119364,SIP,2022-12-03,5000,162.3411,30.7993
TXN768470,INV0055,118778,Purchase,2021-04-04,50000,171.302,291.8822
TXN928580,INV0018,120841,SIP,2022-05-14,2500,83.1901,30.0517
TXN439658,INV0197,118778,Purchase,2020-04-11,10000,145.8731,68.5527
TXN515287,INV0186,125497,Switch Out,2019-04-30,2500,81.7231,30.5911
TXN446569,INV0087,118632,Switch In,2024-04-27,1000,155.6369,6.4252
TXN242348,INV0124,119551,Redemption,2024-03-01,25000,108.7055,229.9792
TXN584935,INV0106,118778,Purchase,2024-11-04,2500,131.5825,18.9995
TXN860180,INV0174,120841,SIP,2019-03-18,10000,100.6928,99.312
TXN818791,INV0085,119092,SIP,2019-09-29,10000,57.5371,173.8009
TXN981578,INV0008,118632,SIP,2023-03-17,2500,60.265,41.4834
TXN274031,INV0147,118778,Switch Out,2023-05-15,50000,43.1867,1157.7638
TXN222520,INV0193,118632,SIP,2022-07-12,10000,135.0724,74.0344
TXN533973,INV0023,119551,Switch In,2021-08-31,2500,174.2685,14.3457
TXN969749,INV0078,125497,Redemption,2024-11-20,5000,33.5423,149.0655
TXN217683,INV0096,120841,Purchase,2021-04-07,1000,41.2607,24.2361
TXN630573,INV0007,120503,Switch In,2024-08-10,5000,107.7694,46.3954
TXN456637,INV0124,118632,Switch Out,2022-06-25,1000,155.4125,6.4345
TXN906859,INV0026,125497,Switch Out,2020-06-27,1000,56.8103,17.6024
TXN138328,INV0118,119092,Switch In,2024-11-09,25000,76.1807,328.1671
TXN426087,INV0012,120503,Switch Out,2019-12-23,500,69.4411,7.2003
TXN148381,INV0027,125497,Switch Out,2022-07-03,5000,97.8387,51.1045
TXN895338,INV0080,119551,Redemption,2022-08-07,10000,68.2498,146.5206
TXN400487,INV0071,119092,Switch Out,2022-07-31,1000,89.9418,11.1183
TXN223365,INV0070,120465,Redemption,2020-10-07,25000,153.8522,162.4936
TXN115997,INV0160,120841,Switch Out,2024-10-06,500,133.8716,3.7349
TXN668882,INV0090,120503,Switch Out,2022-07-28,1000,43.8009,22.8306
TXN838568,INV0073,120841,Switch Out,2021-09-29,1000,138.4168,7.2246
TXN426503,INV0157,118632,SIP,2023-12-23,500,111.1031,4.5003
TXN130401,INV0121,119551,Purchase,2020-03-09,1000,188.8761,5.2945
TXN190302,INV0110,118989,Switch In,2021-01-03,500,79.1817,6.3146
TXN760047,INV0177,119364,Switch In,2022-12-27,10000,153.4483,65.1685
TXN957150,INV0051,120841,Switch Out,2019-11-18,2500,154.2463,16.2078
TXN238197,INV0024,120465,Switch In,2020-02-03,10000,67.6551,147.8085
TXN817727,INV0165,120465,Switch In,2024-04-11,2500,183.548,13.6204
TXN250703,INV0158,119092,SIP,2023-01-28,1000,113.5011,8.8105
TXN833599,INV0171,118989,SIP,2022-08-23,1000,145.4102,6.8771
TXN131734,INV0017,120465,Switch In,2020-04-07,5000,54.7954,91.2485
TXN583646,INV0044,125497,SIP,2022-11-28,5000,73.8267,67.7262
TXN233582,INV0131,119364,Purchase,2023-07-20,10000,129.6382,77.1378
TXN683165,INV0167,120503,Purchase,2022-05-22,2500,84.2346,29.679
TXN520286,INV0152,118778,Switch In,2021-09-04,5000,114.9478,43.498
TXN674566,INV0041,119364,Switch In,2023-04-22,1000,93.5809,10.6859
TXN318353,INV0178,120503,Switch Out,2023-11-01,2500,138.8941,17.9993
TXN925571,INV0088,118989,Switch Out,2021-08-25,10000,112.8147,88.6409
TXN802131,INV0020,118632,Switch Out,2024-06-16,25000,30.7837,812.1181
TXN725030,INV0119,120503,SIP,2020-02-04,10000,140.4457,71.2019
TXN422998,INV0104,120465,Purchase,2020-03-21,1000,101.7607,9.827
TXN959691,INV0098,119364,SIP,2024-07-17,50000,88.0887,567.6097
TXN328182,INV0036,119551,Switch Out,2019-01-01,500,46.0049,10.8684
TXN256464,INV0116,118632,Switch Out,2022-04-08,25000,67.4628,370.5746
TXN706005,INV0115,118989,Redemption,2021-04-22,10000,68.0413,146.9696
TXN697978,INV0174,125497,SIP,2023-11-16,2500,189.0128,13.2266
TXN711033,INV0003,125497,Switch Out,2024-09-21,500,103.5272,4.8296
TXN233751,INV0076,118989,Purchase,2023-02-21,50000,37.1512,1345.8515
TXN100884,INV0181,118778,Switch Out,2023-01-11,500,53.5988,9.3286
TXN395917,INV0008,120503,Redemption,2023-11-04,50000,43.4356,1151.1295
TXN755584,INV0082,119364,Switch In,2023-07-22,5000,130.1078,38.4297
TXN671598,INV0055,118989,Redemption,2024-04-29,5000,61.7257,81.0035
TXN682401,INV0099,118632,SIP,2023-09-05,1000,114.7548,8.7142
TXN802615,INV0033,118632,Redemption,2019-02-17,2500,92.9106,26.9076
TXN116470,INV0037,120503,Switch In,2023-11-24,25000,166.659,150.0069
TXN243885,INV0165,118632,Switch In,2024-02-11,500,84.4832,5.9183
TXN753523,INV0047,119364,Switch In,2024-09-17,5000,107.9051,46.337
TXN959907,INV0116,118989,Switch In,2022-12-26,10000,152.6185,65.5229
TXN545405,INV0155,119092,Purchase,2024-08-02,1000,103.6697,9.646
TXN626100,INV0069,119092,Switch In,2023-02-12,25000,164.8466,151.6561
TXN695748,INV0124,119551,SIP,2020-04-08,500,142.4863,3.5091
TXN824038,INV0021,119364,Redemption,2024-11-26,5000,99.7899,50.1053
TXN642060,INV0021,120841,Switch Out,2019-12-29,5000,115.6769,43.2238
TXN761297,INV0190,119092,Purchase,2022-07-03,5000,194.4246,25.7169
TXN460234,INV0137,119364,Purchase,2024-04-04,500,142.474,3.5094
TXN592025,INV0147,120465,SIP,2023-09-21,10000,183.8492,54.3924
TXN408929,INV0075,125497,Redemption,2019-05-25,50000,60.3889,827.9667
TXN418841,INV0187,119364,Switch Out,2021-12-02,25000,112.1501,222.9155
TXN596144,INV0149,119551,Redemption,2019-07-31,25000,184.4725,135.5216
TXN873199,INV0160,120841,Purchase,2022-03-20,50000,84.8441,589.3162
TXN232981,INV0130,120465,Purchase,2022-02-12,500,194.5029,2.5707
TXN745710,INV0072,120841,SIP,2021-11-18,1000,46.5032,21.5039
TXN216968,INV0155,119551,Redemption,2020-09-11,25000,183.4541,136.2739
TXN947082,INV0045,120465,SIP,2021-08-25,2500,105.6861,23.655
TXN938202,INV0136,120465,Purchase,2022-11-05,1000,42.5365,23.5092
TXN724473,INV0040,120503,Switch In,2023-08-19,1000,179.5187,5.5705
TXN792759,INV0113,118989,Redemption,2021-05-13,1000,72.8298,13.7306
TXN982725,INV0089,119364,Purchase,2021-12-18,25000,33.7825,740.0281
TXN275741,INV0119,120503,Switch In,2024-05-04,500,53.0872,9.4185
TXN882395,INV0193,120841,Switch Out,2021-08-15,5000,142.0495,35.199
TXN839883,INV0100,118989,Switch In,2021-12-11,25000,196.228,127.4028
TXN555851,INV0004,118632,SIP,2024-01-13,10000,48.9486,204.2959
TXN431023,INV0136,118989,Purchase,2020-02-03,25000,108.5312,230.3485
TXN471015,INV0111,118778,Switch Out,2022-01-21,25000,60.7082,411.806
TXN380061,INV0026,125497,SIP,2023-05-22,2500,156.6562,15.9585
TXN808094,INV0192,120465,Redemption,2021-03-09,50000,50.07,998.602
TXN810638,INV0177,118778,Redemption,2022-07-07,2500,70.7731,35.3242
TXN805483,INV0003,118778,Purchase,2019-02-18,500,63.389,7.8878
TXN650779,INV0027,118989,Switch In,2022-12-10,500,123.9284,4.0346
TXN397058,INV0065,119092,Redemption,2019-05-20,25000,178.4413,140.1021
TXN196407,INV0015,119551,Switch Out,2021-06-07,10000,116.8853,85.554
TXN227706,INV0182,119364,Purchase,2019-12-20,25000,39.9014,626.5444
TXN494220,INV0169,119364,Switch Out,2021-01-26,1000,125.7761,7.9506
TXN293213,INV0065,120503,SIP,2024-03-27,25000,165.5786,150.9857
TXN575470,INV0071,120503,Switch In,2022-08-17,25000,52.4666,476.4936
TXN918656,INV0019,120841,SIP,2019-09-13,1000,42.3609,23.6067
TXN448813,INV0016,118989,SIP,2021-12-20,5000,61.9273,80.7398
TXN172769,INV0126,118632,Redemption,2023-05-28,5000,156.8347,31.8807
TXN615959,INV0028,118632,Redemption,2023-11-02,25000,130.5857,191.4452
TXN774588,INV0028,119092,Switch In,2021-11-26,10000,121.9011,82.0337
TXN176461,INV0019,120503,Switch Out,2021-10-23,500,72.4116,6.905
TXN621877,INV0039,120465,Purchase,2019-06-04,500,86.4802,5.7817
TXN258971,INV0180,118989,SIP,2023-05-22,2500,194.2005,12.8733
TXN640418,INV0182,119364,Switch In,2024-05-12,500,70.9063,7.0516
TXN985049,INV0187,118989,Purchase,2021-07-14,5000,183.2797,27.2807
TXN822742,INV0200,119551,Switch In,2020-05-11,5000,128.6904,38.8529
TXN476353,INV0086,119364,SIP,2023-06-29,10000,50.9604,196.2308
TXN778506,INV0024,119551,SIP,2024-12-29,25000,109.4431,228.4292
TXN982042,INV0118,125497,SIP,2021-04-11,500,191.2533,2.6143
TXN141241,INV0099,118632,Redemption,2022-05-09,10000,101.1562,98.857
TXN761249,INV0177,118989,SIP,2024-06-15,500,176.7757,2.8284
TXN559259,INV0189,120503,Redemption,2020-07-27,25000,73.5929,339.7067
TXN126596,INV0185,119551,Switch Out,2021-09-03,1000,127.0568,7.8705
TXN166052,INV0139,120465,SIP,2024-08-08,5000,173.4548,28.826
TXN951211,INV0116,118778,Purchase,2019-06-01,50000,186.517,268.0721
TXN454123,INV0185,125497,Purchase,2023-07-19,500,112.59,4.4409
TXN946309,INV0168,120503,Switch Out,2024-02-21,1000,138.747,7.2074
TXN877048,INV0149,118778,Redemption,2019-10-23,1000,30.5066,32.7798
TXN248468,INV0126,119551,Purchase,2024-04-14,25000,73.048,342.2407
TXN354471,INV0180,119364,Redemption,2019-02-28,500,77.3811,6.4615
TXN152384,INV0079,118632,Purchase,2024-02-12,25000,45.8938,544.7359
TXN975930,INV0152,119364,Purchase,2020-03-11,1000,77.5482,12.8952
TXN723879,INV0158,120503,Redemption,2019-09-16,5000,84.5907,59.1082
TXN453729,INV0189,119092,Switch In,2022-08-21,5000,194.6902,25.6818
TXN703945,INV0140,120503,Redemption,2022-08-10,25000,143.6624,174.0191
TXN147800,INV0152,119092,Redemption,2022-10-06,50000,102.4209,488.1816
TXN387198,INV0037,120503,Switch In,2020-11-19,500,197.9693,2.5256
TXN273021,INV0113,125497,Redemption,2019-06-16,10000,56.0495,178.4137
TXN929478,INV0162,118632,Switch Out,2023-03-21,500,110.9287,4.5074
TXN610622,INV0021,118632,Purchase,2019-01-30,500,140.0006,3.5714
TXN841071,INV0167,118632,Switch Out,2022-03-08,500,39.4487,12.6747
TXN946632,INV0198,118989,Switch In,2020-06-03,25000,151.8898,164.593
TXN770905,INV0070,119092,Switch Out,2024-01-19,1000,46.9774,21.2868
TXN283027,INV0157,118989,Purchase,2021-01-07,1000,53.848,18.5708
TXN192296,INV0161,120465,SIP,2022-11-25,10000,57.1472,174.9867
TXN684801,INV0061,118989,Redemption,2020-04-26,500,187.9113,2.6608
TXN748985,INV0093,118778,Switch Out,2024-09-09,500,146.15,3.4211
TXN907750,INV0161,119092,Redemption,2022-02-06,5000,141.4227,35.355
TXN218152,INV0039,119551,Switch In,2024-07-30,1000,124.4339,8.0364
TXN802695,INV0012,118632,Purchase,2023-01-31,1000,79.777,12.5349
TXN555786,INV0065,120841,SIP,2024-01-31,1000,135.5512,7.3773
TXN876383,INV0014,119551,Switch Out,2020-12-21,500,99.7255,5.0138
TXN130477,INV0125,118632,Switch Out,2020-04-20,50000,54.7207,913.731
TXN856445,INV0114,120503,Switch Out,2022-08-28,1000,147.2315,6.792
TXN883377,INV0174,118989,SIP,2021-07-31,1000,52.029,19.2201
TXN338846,INV0026,120503,Redemption,2023-08-17,2500,62.4137,40.0553
TXN331381,INV0019,119092,Switch In,2024-06-07,5000,169.0089,29.5842
TXN251981,INV0056,119551,Switch Out,2024-02-07,5000,142.2199,35.1568
TXN491627,INV0035,118632,Switch In,2021-03-06,5000,137.2685,36.425
TXN312033,INV0086,125497,Redemption,2019-05-12,2500,101.0945,24.7293
TXN394234,INV0035,119364,Purchase,2024-03-21,500,97.3677,5.1352
TXN279517,INV0195,120465,SIP,2021-06-19,5000,147.3446,33.9341
TXN264404,INV0164,120841,Switch Out,2020-11-27,10000,155.8009,64.1845
TXN996536,INV0059,119364,Purchase,2023-08-14,10000,116.7362,85.6632
TXN326956,INV0152,118778,Switch In,2024-03-10,5000,194.7758,25.6705
TXN865479,INV0110,120841,Redemption,2021-10-12,500,192.4689,2.5978
TXN707615,INV0057,125497,Switch Out,2020-09-02,5000,100.113,49.9436
TXN538065,INV0012,119364,Purchase,2024-04-11,500,169.5058,2.9498
TXN546376,INV0136,118778,Switch In,2024-05-17,500,122.3555,4.0865
TXN619344,INV0062,120503,Purchase,2019-02-20,5000,116.9985,42.7356
TXN239158,INV0092,118989,SIP,2021-09-06,1000,39.3439,25.4169
TXN603088,INV0172,120503,SIP,2020-10-24,500,127.5757,3.9192
TXN698087,INV0192,120465,Switch Out,2019-04-10,50000,183.0982,273.0775
TXN909327,INV0036,120465,Switch In,2021-01-27,5000,162.6228,30.746
TXN586849,INV0181,125497,Purchase,2019-10-17,25000,163.6739,152.7427
TXN449077,INV0136,118989,Purchase,2022-04-29,25000,57.1879,437.1554
TXN382894,INV0179,118989,Switch Out,2021-04-28,50000,90.9364,549.8348
TXN452001,INV0189,120503,Purchase,2024-10-09,10000,69.6448,143.5857
TXN216356,INV0099,125497,SIP,2024-03-21,500,83.7056,5.9733
TXN483329,INV0094,119364,Redemption,2019-10-02,500,128.5217,3.8904
TXN911152,INV0053,118778,Redemption,2022-10-03,25000,92.0132,271.7001
TXN219073,INV0167,119092,Switch In,2021-05-09,10000,125.3186,79.7966
TXN469844,INV0069,119092,Switch Out,2023-09-29,2500,104.5452,23.9131
TXN166447,INV0096,120841,SIP,2024-01-28,500,78.7246,6.3513
TXN652266,INV0032,120465,Switch In,2024-12-18,10000,46.2186,216.3631
TXN573933,INV0159,118778,SIP,2019-09-26,2500,181.6125,13.7656
TXN191549,INV0021,119092,Switch In,2021-01-02,5000,31.9335,156.5754
TXN214677,INV0043,120841,SIP,2020-04-03,500,30.2809,16.5121
TXN257808,INV0053,118632,Switch Out,2019-04-03,5000,170.5556,29.316
TXN815551,INV0139,120841,Redemption,2024-04-25,5000,199.4579,25.0679
TXN565420,INV0189,125497,Purchase,2022-04-09,5000,153.6075,32.5505
TXN123107,INV0060,119092,Switch Out,2022-10-07,500,32.5966,15.339
TXN459443,INV0168,118989,SIP,2024-06-14,10000,68.5373,145.906
TXN830714,INV0136,119364,Switch Out,2023-12-29,25000,195.2099,128.0673
TXN694806,INV0034,120465,SIP,2020-12-04,2500,167.4627,14.9287
TXN607765,INV0096,120841,SIP,2019-07-13,1000,126.356,7.9141
TXN398196,INV0117,118632,Redemption,2020-10-20,2500,70.2663,35.5789
TXN291134,INV0045,118778,Redemption,2020-10-22,2500,32.4429,77.0585
TXN143150,INV0082,119092,Switch Out,2020-06-02,500,33.5465,14.9047
TXN487629,INV0048,120465,Redemption,2019-05-23,2500,134.0367,18.6516
TXN255130,INV0096,125497,Switch In,2020-10-27,2500,33.7114,74.1589
TXN227391,INV0007,118778,Switch In,2024-08-07,2500,198.9171,12.568
TXN435772,INV0040,118632,Purchase,2024-09-09,5000,61.1753,81.7323
TXN839719,INV0076,125497,Switch In,2022-04-02,25000,150.8203,165.7602
TXN254228,INV0145,119364,Switch In,2022-10-19,25000,56.3602,443.5754
TXN602248,INV0011,120503,Redemption,2020-04-23,25000,121.8159,205.2277
TXN521139,INV0159,120841,Redemption,2024-01-01,500,43.7039,11.4406
TXN442220,INV0015,125497,Switch Out,2021-03-10,500,160.3523,3.1181
TXN332934,INV0197,119364,SIP,2021-03-12,10000,129.4366,77.2579
TXN664566,INV0115,119551,Purchase,2024-09-27,500,44.6483,11.1986
TXN614290,INV0082,118989,Switch Out,2024-09-26,1000,174.2597,5.7386
TXN478603,INV0102,119551,Redemption,2023-10-18,25000,122.9932,203.2633
TXN490941,INV0004,125497,SIP,2022-11-13,5000,186.6707,26.7851
TXN567220,INV0144,125497,Purchase,2021-06-02,2500,185.826,13.4534
TXN535798,INV0114,120465,SIP,2020-11-01,25000,186.4863,134.0581
TXN534313,INV0036,118989,Switch Out,2019-12-19,25000,43.2235,578.3891
TXN417960,INV0122,118632,Switch Out,2022-10-05,1000,50.5628,19.7774
TXN892843,INV0097,120503,Purchase,2019-01-28,10000,197.91,50.528
TXN386606,INV0107,118989,Redemption,2024-03-07,25000,112.8921,221.4504
TXN243578,INV0052,119364,Redemption,2023-04-13,50000,70.4964,709.2561
TXN614416,INV0011,120841,SIP,2022-05-29,10000,160.843,62.1724
TXN875795,INV0119,120465,Redemption,2019-04-20,10000,74.9285,133.4606
TXN375436,INV0077,119551,Switch In,2020-05-23,1000,153.6267,6.5093
TXN288085,INV0126,120841,Redemption,2019-04-27,5000,172.3386,29.0127
TXN390683,INV0127,120503,Purchase,2023-01-21,50000,163.3248,306.1384
TXN693047,INV0112,119364,SIP,2024-05-03,5000,76.5881,65.2843
TXN637422,INV0188,120503,Switch Out,2019-03-13,2500,98.2752,25.4388
TXN709908,INV0015,120841,Redemption,2022-08-02,1000,100.2527,9.9748
TXN242079,INV0092,120465,Redemption,2019-08-05,25000,113.5164,220.2325
TXN539892,INV0163,120841,SIP,2019-07-19,2500,58.4534,42.7691
TXN655338,INV0164,120841,Purchase,2024-10-05,2500,106.9199,23.382
TXN758537,INV0047,119092,Purchase,2020-11-15,50000,116.8331,427.9609
TXN431570,INV0176,118778,SIP,2022-01-16,2500,120.3905,20.7658
TXN660380,INV0149,125497,SIP,2020-08-11,500,169.3831,2.9519
TXN643341,INV0073,119551,SIP,2024-06-09,1000,117.9469,8.4784
TXN270948,INV0027,118989,Redemption,2020-09-25,2500,69.2333,36.1098
TXN971968,INV0049,118778,Switch Out,2024-11-23,1000,142.7319,7.0061
TXN677883,INV0180,118778,Purchase,2023-09-06,25000,165.5434,151.0178
TXN222227,INV0034,120465,Purchase,2024-05-18,500,84.2932,5.9317
TXN824619,INV0093,125497,Redemption,2023-12-16,2500,139.702,17.8952
TXN900681,INV0088,119364,Redemption,2022-06-01,10000,54.9795,181.886
TXN954142,INV0031,119551,Redemption,2020-06-11,25000,88.1275,283.6799
TXN337580,INV0079,118632,Redemption,2021-05-09,25000,184.5681,135.4514
TXN545440,INV0177,118632,Purchase,2019-11-15,500,184.9224,2.7038
TXN607778,INV0194,119551,Switch In,2019-06-24,50000,127.8052,391.2204
TXN134385,INV0169,119092,Switch Out,2019-08-31,500,149.3997,3.3467
TXN365302,INV0012,120465,Purchase,2022-05-20,500,175.1826,2.8542
TXN201191,INV0032,119551,Switch Out,2021-04-21,50000,192.954,259.1291
TXN293757,INV0172,119364,SIP,2019-04-30,1000,113.2807,8.8276
TXN986950,INV0192,120503,SIP,2022-11-25,1000,125.4679,7.9702
TXN996677,INV0129,125497,Switch Out,2021-09-17,1000,100.6591,9.9345
TXN171656,INV0026,118778,Switch Out,2019-02-27,10000,42.2369,236.7598
TXN850582,INV0050,118778,SIP,2020-12-04,1000,101.8766,9.8158
TXN860583,INV0026,118778,Redemption,2024-08-27,500,164.4066,3.0412
TXN832045,INV0151,120465,Redemption,2023-12-06,2500,166.8305,14.9853
TXN975290,INV0091,120503,Switch In,2023-10-04,1000,181.7041,5.5035
TXN338607,INV0105,119092,Purchase,2022-07-11,10000,38.7493,258.0692
TXN215674,INV0134,120503,Redemption,2024-07-23,5000,119.6163,41.8003
TXN402274,INV0143,125497,Purchase,2019-12-03,25000,48.2622,518.0037
TXN221343,INV0099,125497,SIP,2024-02-15,5000,64.1262,77.9713
TXN427162,INV0176,119364,Switch In,2021-07-14,25000,183.0368,136.5846
TXN404704,INV0110,118778,Redemption,2019-10-13,5000,114.4545,43.6855
TXN485290,INV0046,120465,Purchase,2024-07-06,25000,158.9526,157.2796
TXN559337,INV0134,120503,Purchase,2020-05-03,5000,40.9453,122.1141
TXN520085,INV0178,118632,Switch Out,2020-02-21,5000,100.8605,49.5734
TXN481377,INV0051,118632,SIP,2021-03-31,500,144.6208,3.4573
TXN523927,INV0032,119364,Redemption,2023-10-06,50000,52.6791,949.143
TXN901968,INV0183,120465,Switch Out,2022-01-23,2500,85.389,29.2778
TXN598940,INV0171,118989,Switch Out,2023-07-15,2500,40.9731,61.0156
TXN392438,INV0038,120465,Switch In,2020-03-18,10000,140.7278,71.0592
TXN613111,INV0128,120503,Redemption,2020-07-05,2500,195.0515,12.8171
TXN873637,INV0014,119551,Purchase,2024-08-02,500,170.5977,2.9309
TXN501219,INV0155,119551,SIP,2020-09-17,1000,195.6859,5.1102
TXN753506,INV0025,120841,Purchase,2024-10-30,10000,173.7528,57.553
TXN588659,INV0052,120465,SIP,2024-08-01,50000,175.3833,285.0899
TXN374375,INV0139,120465,SIP,2019-03-14,10000,128.1201,78.0518
TXN224921,INV0099,119551,Switch In,2022-07-12,5000,118.1029,42.336
TXN581984,INV0010,118989,Purchase,2020-12-25,5000,99.0632,50.4728
TXN917241,INV0078,118778,Redemption,2024-07-06,25000,169.0761,147.8624
TXN427637,INV0184,118989,Switch In,2024-06-19,1000,60.9515,16.4065
TXN807814,INV0126,120503,Switch Out,2024-04-08,10000,39.5582,252.7921
TXN995852,INV0041,120465,Switch Out,2019-08-17,10000,191.1419,52.3172
TXN618721,INV0152,118989,Switch In,2022-12-15,2500,30.6423,81.5866
TXN164407,INV0008,120841,Switch Out,2019-07-04,2500,196.061,12.7511
TXN484208,INV0090,118632,Switch Out,2019-04-21,50000,153.9051,324.8755
TXN202078,INV0110,125497,SIP,2023-01-03,5000,85.8448,58.2446
TXN159191,INV0170,118989,Redemption,2021-10-11,2500,148.6294,16.8204
TXN427260,INV0152,119092,Purchase,2019-09-26,25000,169.0388,147.895
TXN453993,INV0044,120841,Purchase,2022-08-28,500,71.7115,6.9724
TXN789719,INV0109,119551,Switch Out,2024-10-09,5000,161.0523,31.0458
TXN121393,INV0179,118989,Switch In,2019-04-02,2500,166.7428,14.9932
TXN698059,INV0100,125497,SIP,2020-02-05,5000,72.3903,69.07
TXN824423,INV0173,120465,Redemption,2022-10-08,500,37.1275,13.4671
TXN950874,INV0196,120465,SIP,2020-11-13,10000,64.7008,154.5576
TXN480983,INV0112,119364,Redemption,2024-07-28,2500,64.1099,38.9955
TXN991640,INV0138,120503,Redemption,2022-03-23,50000,41.0909,1216.8144
TXN411762,INV0147,120841,Switch In,2021-07-14,500,153.4213,3.259
TXN196424,INV0184,119364,Switch Out,2020-01-24,25000,94.5957,264.2826
TXN386643,INV0018,119364,Switch Out,2024-12-15,2500,180.3456,13.8623
TXN319927,INV0089,120465,Purchase,2022-05-21,5000,72.8691,68.6162
TXN414477,INV0111,118778,Switch Out,2022-07-07,50000,107.0495,467.0736
TXN521843,INV0065,119092,Switch Out,2024-10-11,5000,138.633,36.0664
TXN900527,INV0141,120465,Redemption,2019-03-18,25000,179.169,139.5331
TXN295600,INV0148,118778,Switch In,2021-05-22,50000,119.1856,419.5138
TXN768914,INV0137,120465,Switch Out,2023-11-12,2500,93.4992,26.7382
TXN757203,INV0016,119364,Switch Out,2021-04-01,25000,177.3926,140.9303
TXN254920,INV0062,125497,Redemption,2022-05-14,5000,82.7419,60.4289
TXN434132,INV0017,118989,Redemption,2023-08-17,5000,43.502,114.9372
